api,url
10,http://111.229.33.190:8081/user/profile/about?cguid=96eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa
8,http://111.229.33.190:8081/space/space?cguid=d2fdb62f-c8a9-4ce9-864d-1681883255a0
11,http://111.229.33.190:8081/activity/user
12,http://111.229.33.190:8081/notification/user
13,http://111.229.33.190:8081/user/account/edit-settings
14,http://111.229.33.190:8081/user/account/change-username
15,http://111.229.33.190:8081/user/account/change-email
16,http://111.229.33.190:8081/user/account/change-password
17,http://111.229.33.190:8081/user/account/delete
32,http://111.229.33.190:8081/space/membership/request-membership-form?options=%7B%22requestMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22becomeMember%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22acceptInvite%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22togglerClass%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22cancelPendingMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cannotCancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%7D&cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
6,http://111.229.33.190:8081/user/people?keyword=Administration
6,http://111.229.33.190:8081/user/people?keyword=Support
6,http://111.229.33.190:8081/user/people?keyword=HumHub
7,http://111.229.33.190:8081/search/search/index#collapse-search-settings
34,http://111.229.33.190:8081/space/manage?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
35,http://111.229.33.190:8081/space/manage/security?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
36,http://111.229.33.190:8081/space/manage/member?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
37,http://111.229.33.190:8081/space/manage/module?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
8,http://111.229.33.190:8081/space/space?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
38,http://111.229.33.190:8081/space/space/home?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
39,http://111.229.33.190:8081/space/space/about?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
43,http://111.229.33.190:8081/topic/manage?cguid=96eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa
62,http://111.229.33.190:8081/space/manage/default/index?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
63,http://111.229.33.190:8081/space/manage/default/advanced?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
64,http://111.229.33.190:8081/space/manage/security/permissions?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
65,http://111.229.33.190:8081/space/manage/member/index?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
47,http://111.229.33.190:8081/space/manage/member/change-owner?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
8,http://111.229.33.190:8081/space/space?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
66,http://111.229.33.190:8081/topic/manage/index?cguid=96eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa&sort=name
48,http://111.229.33.190:8081/space/manage/default/delete?cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=owner&cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=admin&cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=moderator&cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=member&cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=user&cguid=21e1bb35-3277-4044-acf4-107f3c0b3b41
0,http://111.229.33.190:8081/dashboard/dashboard
0,http://111.229.33.190:8081/dashboard/dashboard
1,http://111.229.33.190:8081/user/profile/home?cguid=13499915-d1c9-4abe-894d-9ee6a9dd9b9e
2,http://111.229.33.190:8081/user/account/edit
4,http://111.229.33.190:8081/notification/overview
5,http://111.229.33.190:8081/space/spaces
6,http://111.229.33.190:8081/user/people
7,http://111.229.33.190:8081/search/search/index
0,http://111.229.33.190:8081/dashboard/dashboard?tour=1
8,http://111.229.33.190:8081/space/space?tour=1&cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
1,http://111.229.33.190:8081/user/profile/home?tour=true&cguid=13499915-d1c9-4abe-894d-9ee6a9dd9b9e
28,http://111.229.33.190:8081/user/profile?cguid=13499915-d1c9-4abe-894d-9ee6a9dd9b9e
10,http://111.229.33.190:8081/user/profile/about?cguid=13499915-d1c9-4abe-894d-9ee6a9dd9b9e
8,http://111.229.33.190:8081/space/space?cguid=d2fdb62f-c8a9-4ce9-864d-1681883255a0
11,http://111.229.33.190:8081/activity/user
12,http://111.229.33.190:8081/notification/user
13,http://111.229.33.190:8081/user/account/edit-settings
14,http://111.229.33.190:8081/user/account/change-username
15,http://111.229.33.190:8081/user/account/change-email
16,http://111.229.33.190:8081/user/account/change-password
17,http://111.229.33.190:8081/user/account/delete
32,http://111.229.33.190:8081/space/membership/request-membership-form?options=%7B%22requestMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22becomeMember%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22acceptInvite%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22togglerClass%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22cancelPendingMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cannotCancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%7D&cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
6,http://111.229.33.190:8081/user/people?keyword=Administration
6,http://111.229.33.190:8081/user/people?keyword=Support
6,http://111.229.33.190:8081/user/people?keyword=HumHub
7,http://111.229.33.190:8081/search/search/index#collapse-search-settings
34,http://111.229.33.190:8081/space/manage?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
35,http://111.229.33.190:8081/space/manage/security?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
36,http://111.229.33.190:8081/space/manage/member?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
37,http://111.229.33.190:8081/space/manage/module?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
8,http://111.229.33.190:8081/space/space?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
38,http://111.229.33.190:8081/space/space/home?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
39,http://111.229.33.190:8081/space/space/about?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
43,http://111.229.33.190:8081/topic/manage?cguid=13499915-d1c9-4abe-894d-9ee6a9dd9b9e
62,http://111.229.33.190:8081/space/manage/default/index?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
63,http://111.229.33.190:8081/space/manage/default/advanced?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
64,http://111.229.33.190:8081/space/manage/security/permissions?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
65,http://111.229.33.190:8081/space/manage/member/index?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c&sort=profile.lastname
8,http://111.229.33.190:8081/space/space?cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
66,http://111.229.33.190:8081/topic/manage/index?cguid=13499915-d1c9-4abe-894d-9ee6a9dd9b9e&sort=name
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=owner&cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=admin&cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=moderator&cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=member&cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
64,http://111.229.33.190:8081/space/manage/security/permissions?groupId=user&cguid=15aa9ed4-269c-4a63-ac65-a8aca9d2c55c
0,http://111.229.33.190:8081/dashboard/dashboard
0,http://111.229.33.190:8081/dashboard/dashboard
1,http://111.229.33.190:8081/user/profile/home?cguid=98d4af46-8fea-42ad-9f6d-25dda00a8474
2,http://111.229.33.190:8081/user/account/edit
4,http://111.229.33.190:8081/notification/overview
5,http://111.229.33.190:8081/space/spaces
6,http://111.229.33.190:8081/user/people
7,http://111.229.33.190:8081/search/search/index
0,http://111.229.33.190:8081/dashboard/dashboard?tour=1
8,http://111.229.33.190:8081/space/space?tour=1&cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
1,http://111.229.33.190:8081/user/profile/home?tour=true&cguid=98d4af46-8fea-42ad-9f6d-25dda00a8474
28,http://111.229.33.190:8081/user/profile?cguid=98d4af46-8fea-42ad-9f6d-25dda00a8474
10,http://111.229.33.190:8081/user/profile/about?cguid=98d4af46-8fea-42ad-9f6d-25dda00a8474
8,http://111.229.33.190:8081/space/space?cguid=d2fdb62f-c8a9-4ce9-864d-1681883255a0
11,http://111.229.33.190:8081/activity/user
12,http://111.229.33.190:8081/notification/user
13,http://111.229.33.190:8081/user/account/edit-settings
14,http://111.229.33.190:8081/user/account/change-username
15,http://111.229.33.190:8081/user/account/change-email
16,http://111.229.33.190:8081/user/account/change-password
17,http://111.229.33.190:8081/user/account/delete
32,http://111.229.33.190:8081/space/membership/request-membership-form?options=%7B%22requestMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22becomeMember%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22acceptInvite%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22togglerClass%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22cancelPendingMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cannotCancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%7D&cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
6,http://111.229.33.190:8081/user/people?keyword=Administration
6,http://111.229.33.190:8081/user/people?keyword=Support
6,http://111.229.33.190:8081/user/people?keyword=HumHub
7,http://111.229.33.190:8081/search/search/index#collapse-search-settings
8,http://111.229.33.190:8081/space/space?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
38,http://111.229.33.190:8081/space/space/home?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
39,http://111.229.33.190:8081/space/space/about?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
43,http://111.229.33.190:8081/topic/manage?cguid=98d4af46-8fea-42ad-9f6d-25dda00a8474
8,http://111.229.33.190:8081/space/space?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
66,http://111.229.33.190:8081/topic/manage/index?cguid=98d4af46-8fea-42ad-9f6d-25dda00a8474&sort=name
0,http://111.229.33.190:8081/dashboard/dashboard
0,http://111.229.33.190:8081/dashboard/dashboard
1,http://111.229.33.190:8081/user/profile/home?cguid=eac0d71a-1627-45f1-a7ae-1602ec86c047
2,http://111.229.33.190:8081/user/account/edit
4,http://111.229.33.190:8081/notification/overview
5,http://111.229.33.190:8081/space/spaces
6,http://111.229.33.190:8081/user/people
7,http://111.229.33.190:8081/search/search/index
0,http://111.229.33.190:8081/dashboard/dashboard?tour=1
8,http://111.229.33.190:8081/space/space?tour=1&cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
1,http://111.229.33.190:8081/user/profile/home?tour=true&cguid=eac0d71a-1627-45f1-a7ae-1602ec86c047
28,http://111.229.33.190:8081/user/profile?cguid=eac0d71a-1627-45f1-a7ae-1602ec86c047
10,http://111.229.33.190:8081/user/profile/about?cguid=eac0d71a-1627-45f1-a7ae-1602ec86c047
8,http://111.229.33.190:8081/space/space?cguid=fc1236d5-5643-4c9b-8f63-9cc27ad56011
11,http://111.229.33.190:8081/activity/user
12,http://111.229.33.190:8081/notification/user
13,http://111.229.33.190:8081/user/account/edit-settings
14,http://111.229.33.190:8081/user/account/change-username
15,http://111.229.33.190:8081/user/account/change-email
16,http://111.229.33.190:8081/user/account/change-password
17,http://111.229.33.190:8081/user/account/delete
32,http://111.229.33.190:8081/space/membership/request-membership-form?options=%7B%22requestMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22becomeMember%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22acceptInvite%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22togglerClass%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22cancelPendingMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cannotCancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%7D&cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
6,http://111.229.33.190:8081/user/people?keyword=Administration
6,http://111.229.33.190:8081/user/people?keyword=Support
6,http://111.229.33.190:8081/user/people?keyword=HumHub
7,http://111.229.33.190:8081/search/search/index#collapse-search-settings
8,http://111.229.33.190:8081/space/space?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
38,http://111.229.33.190:8081/space/space/home?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
39,http://111.229.33.190:8081/space/space/about?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
43,http://111.229.33.190:8081/topic/manage?cguid=eac0d71a-1627-45f1-a7ae-1602ec86c047
8,http://111.229.33.190:8081/space/space?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
66,http://111.229.33.190:8081/topic/manage/index?cguid=eac0d71a-1627-45f1-a7ae-1602ec86c047&sort=name
0,http://111.229.33.190:8081/dashboard/dashboard
0,http://111.229.33.190:8081/dashboard/dashboard
1,http://111.229.33.190:8081/user/profile/home?cguid=e661b05e-7cc5-4468-88e0-96689333f7bf
2,http://111.229.33.190:8081/user/account/edit
4,http://111.229.33.190:8081/notification/overview
5,http://111.229.33.190:8081/space/spaces
6,http://111.229.33.190:8081/user/people
7,http://111.229.33.190:8081/search/search/index
0,http://111.229.33.190:8081/dashboard/dashboard?tour=1
8,http://111.229.33.190:8081/space/space?tour=1&cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
1,http://111.229.33.190:8081/user/profile/home?tour=true&cguid=e661b05e-7cc5-4468-88e0-96689333f7bf
28,http://111.229.33.190:8081/user/profile?cguid=e661b05e-7cc5-4468-88e0-96689333f7bf
10,http://111.229.33.190:8081/user/profile/about?cguid=e661b05e-7cc5-4468-88e0-96689333f7bf
8,http://111.229.33.190:8081/space/space?cguid=d2fdb62f-c8a9-4ce9-864d-1681883255a0
11,http://111.229.33.190:8081/activity/user
12,http://111.229.33.190:8081/notification/user
13,http://111.229.33.190:8081/user/account/edit-settings
14,http://111.229.33.190:8081/user/account/change-username
15,http://111.229.33.190:8081/user/account/change-email
16,http://111.229.33.190:8081/user/account/change-password
17,http://111.229.33.190:8081/user/account/delete
32,http://111.229.33.190:8081/space/membership/request-membership-form?options=%7B%22requestMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22becomeMember%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22acceptInvite%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22togglerClass%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22cancelPendingMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cannotCancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%7D&cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
6,http://111.229.33.190:8081/user/people?keyword=Administration
6,http://111.229.33.190:8081/user/people?keyword=Support
6,http://111.229.33.190:8081/user/people?keyword=HumHub
7,http://111.229.33.190:8081/search/search/index#collapse-search-settings
8,http://111.229.33.190:8081/space/space?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
38,http://111.229.33.190:8081/space/space/home?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
39,http://111.229.33.190:8081/space/space/about?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
43,http://111.229.33.190:8081/topic/manage?cguid=e661b05e-7cc5-4468-88e0-96689333f7bf
8,http://111.229.33.190:8081/space/space?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
66,http://111.229.33.190:8081/topic/manage/index?cguid=e661b05e-7cc5-4468-88e0-96689333f7bf&sort=name
67,http://111.229.33.190:8081/user/must-change-password
67,http://111.229.33.190:8081/user/must-change-password
0,http://111.229.33.190:8081/dashboard/dashboard
0,http://111.229.33.190:8081/dashboard/dashboard
1,http://111.229.33.190:8081/user/profile/home?cguid=d9c8125d-8857-4ae2-8885-e01f51231df3
2,http://111.229.33.190:8081/user/account/edit
3,http://111.229.33.190:8081/admin/user/list
4,http://111.229.33.190:8081/notification/overview
5,http://111.229.33.190:8081/space/spaces
6,http://111.229.33.190:8081/user/people
7,http://111.229.33.190:8081/search/search/index
0,http://111.229.33.190:8081/dashboard/dashboard?tour=1
8,http://111.229.33.190:8081/space/space?tour=1&cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
1,http://111.229.33.190:8081/user/profile/home?tour=true&cguid=d9c8125d-8857-4ae2-8885-e01f51231df3
9,http://111.229.33.190:8081/marketplace/browse?tour=true
10,http://111.229.33.190:8081/user/profile/about?cguid=d9c8125d-8857-4ae2-8885-e01f51231df3
6,http://111.229.33.190:8081/user/people?keyword=Administration
6,http://111.229.33.190:8081/user/people?keyword=Support
6,http://111.229.33.190:8081/user/people?keyword=HumHub
8,http://111.229.33.190:8081/space/space?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
11,http://111.229.33.190:8081/activity/user
12,http://111.229.33.190:8081/notification/user
13,http://111.229.33.190:8081/user/account/edit-settings
14,http://111.229.33.190:8081/user/account/change-username
15,http://111.229.33.190:8081/user/account/change-email
16,http://111.229.33.190:8081/user/account/change-password
17,http://111.229.33.190:8081/user/account/delete
3,http://111.229.33.190:8081/admin/user/list
18,http://111.229.33.190:8081/admin/space
19,http://111.229.33.190:8081/admin/module/list
20,http://111.229.33.190:8081/admin/setting/basic
21,http://111.229.33.190:8081/admin/information
3,http://111.229.33.190:8081/admin/user/list
22,http://111.229.33.190:8081/admin/authentication
23,http://111.229.33.190:8081/admin/user-profile
24,http://111.229.33.190:8081/admin/group
25,http://111.229.33.190:8081/admin/user-people
26,http://111.229.33.190:8081/admin/user/add
27,http://111.229.33.190:8081/admin/user/export?format=csv
27,http://111.229.33.190:8081/admin/user/export?format=xlsx
3,http://111.229.33.190:8081/admin/user/list?sort=profile.lastname
3,http://111.229.33.190:8081/admin/user/list?sort=email
3,http://111.229.33.190:8081/admin/user/list?sort=last_login
28,http://111.229.33.190:8081/user/profile?cguid=4c8f8773-623e-482e-94f7-bb0dd7d36e5e
29,http://111.229.33.190:8081/admin/user/edit?id=18
30,http://111.229.33.190:8081/admin/user/delete?id=18
28,http://111.229.33.190:8081/user/profile?cguid=4c8f8773-623e-482e-94f7-bb0dd7d36e5e
29,http://111.229.33.190:8081/admin/user/edit?id=16
30,http://111.229.33.190:8081/admin/user/delete?id=16
28,http://111.229.33.190:8081/user/profile?cguid=e661b05e-7cc5-4468-88e0-96689333f7bf
29,http://111.229.33.190:8081/admin/user/edit?id=15
30,http://111.229.33.190:8081/admin/user/delete?id=15
28,http://111.229.33.190:8081/user/profile?cguid=eac0d71a-1627-45f1-a7ae-1602ec86c047
29,http://111.229.33.190:8081/admin/user/edit?id=14
30,http://111.229.33.190:8081/admin/user/delete?id=14
28,http://111.229.33.190:8081/user/profile?cguid=98d4af46-8fea-42ad-9f6d-25dda00a8474
29,http://111.229.33.190:8081/admin/user/edit?id=13
30,http://111.229.33.190:8081/admin/user/delete?id=13
28,http://111.229.33.190:8081/user/profile?cguid=13499915-d1c9-4abe-894d-9ee6a9dd9b9e
29,http://111.229.33.190:8081/admin/user/edit?id=12
30,http://111.229.33.190:8081/admin/user/delete?id=12
28,http://111.229.33.190:8081/user/profile?cguid=96eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa
29,http://111.229.33.190:8081/admin/user/edit?id=11
30,http://111.229.33.190:8081/admin/user/delete?id=11
28,http://111.229.33.190:8081/user/profile?cguid=94047c80-6bcf-4bb6-af2c-a889f3f4cab6
29,http://111.229.33.190:8081/admin/user/edit?id=10
30,http://111.229.33.190:8081/admin/user/delete?id=10
28,http://111.229.33.190:8081/user/profile?cguid=9ffc5154-a1d1-4c99-af07-fb9b825e9a85
29,http://111.229.33.190:8081/admin/user/edit?id=9
30,http://111.229.33.190:8081/admin/user/delete?id=9
28,http://111.229.33.190:8081/user/profile?cguid=d6255cac-01c8-4dc9-aea9-547c358feb53
29,http://111.229.33.190:8081/admin/user/edit?id=8
30,http://111.229.33.190:8081/admin/user/delete?id=8
28,http://111.229.33.190:8081/user/profile?cguid=86c141b9-b1d3-4193-a270-d200603fca48
29,http://111.229.33.190:8081/admin/user/edit?id=7
30,http://111.229.33.190:8081/admin/user/delete?id=7
28,http://111.229.33.190:8081/user/profile?cguid=adb1f1ce-3f99-49a9-a4d6-9a287e60b5f4
29,http://111.229.33.190:8081/admin/user/edit?id=6
30,http://111.229.33.190:8081/admin/user/delete?id=6
28,http://111.229.33.190:8081/user/profile?cguid=98cb7660-54d3-4fbc-a874-8e0f7b8f5882
29,http://111.229.33.190:8081/admin/user/edit?id=5
30,http://111.229.33.190:8081/admin/user/delete?id=5
28,http://111.229.33.190:8081/user/profile?cguid=b92568e9-c3d5-4d87-b045-c39b1aa18901
29,http://111.229.33.190:8081/admin/user/edit?id=1
28,http://111.229.33.190:8081/user/profile?cguid=d9c8125d-8857-4ae2-8885-e01f51231df3
31,http://111.229.33.190:8081/admin/pending-registrations
8,http://111.229.33.190:8081/space/space?contentId=6&cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
8,http://111.229.33.190:8081/space/space?contentId=6&cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
32,http://111.229.33.190:8081/space/membership/request-membership-form?options=%7B%22requestMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22becomeMember%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%7D%2C%22acceptInvite%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22togglerClass%22%3A%22btn+btn-info+btn-sm%22%7D%2C%22cancelPendingMembership%22%3A%7B%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%2C%22cannotCancelMembership%22%3A%7B%22visible%22%3Atrue%2C%22attrs%22%3A%7B%22class%22%3A%22btn+btn-info+btn-sm+active%22%7D%7D%7D&cguid=0566b5df-b6e0-4260-bfd0-f5eccc9a7e0c
7,http://111.229.33.190:8081/search/search/index#collapse-search-settings
34,http://111.229.33.190:8081/space/manage?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
35,http://111.229.33.190:8081/space/manage/security?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
36,http://111.229.33.190:8081/space/manage/member?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
37,http://111.229.33.190:8081/space/manage/module?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
8,http://111.229.33.190:8081/space/space?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
38,http://111.229.33.190:8081/space/space/home?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
39,http://111.229.33.190:8081/space/space/about?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
19,http://111.229.33.190:8081/admin/module/list
9,http://111.229.33.190:8081/marketplace/browse
40,http://111.229.33.190:8081/marketplace/purchase
41,http://111.229.33.190:8081/marketplace/update
42,http://111.229.33.190:8081/marketplace/browse/thirdparty-disclaimer
43,http://111.229.33.190:8081/topic/manage?cguid=d9c8125d-8857-4ae2-8885-e01f51231df3
44,http://111.229.33.190:8081/admin/space/index
45,http://111.229.33.190:8081/admin/space/settings
46,http://111.229.33.190:8081/admin/space/permissions
44,http://111.229.33.190:8081/admin/space/index?sort=name
44,http://111.229.33.190:8081/admin/space/index?sort=memberCount
44,http://111.229.33.190:8081/admin/space/index?sort=ownerUser.profile.lastname
34,http://111.229.33.190:8081/space/manage?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
36,http://111.229.33.190:8081/space/manage/member?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
47,http://111.229.33.190:8081/space/manage/member/change-owner?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
37,http://111.229.33.190:8081/space/manage/module?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
48,http://111.229.33.190:8081/space/manage/default/delete?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
8,http://111.229.33.190:8081/space/space?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c
34,http://111.229.33.190:8081/space/manage?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
36,http://111.229.33.190:8081/space/manage/member?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
47,http://111.229.33.190:8081/space/manage/member/change-owner?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
37,http://111.229.33.190:8081/space/manage/module?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
48,http://111.229.33.190:8081/space/manage/default/delete?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede
